zip_code,ride_id,started_at_date,ride_length
07030,EB401895755F39FE,2022-11-15,7
07030,3178205E4C566A8A,2022-11-01,10
07030,B5C4892B745A5B72,2022-11-16,8
07030,8771875F2E986848,2022-11-04,9
07030,FD4CEDD57D2FCB6D,2022-11-19,7
07030,280B1BB0EB84EB38,2022-11-15,7
07030,20A8CA6D8DD2BC11,2022-11-15,7
07030,E0B53C2A6E715BAD,2022-11-26,10
07030,2B4365255CFA02E7,2022-11-08,7
07030,4AA9A00541174A60,2022-11-23,12
07030,9C0DE896F88C2248,2022-11-05,6
07030,7E0803DD6BD642A5,2022-11-30,9
07030,5CA6559A56EA1266,2022-11-03,6
07030,08BB4E427E67997C,2022-11-27,9
07030,C56A750410C206F0,2022-11-17,10
07030,AC675B185EF12621,2022-11-03,10
07030,EF37F0354C8E6C4B,2022-11-16,5
07030,0B63280836E1249C,2022-11-05,8
07030,BD288A9910C63E46,2022-11-08,13
07030,9E25A5BC9985ECD1,2022-11-03,8
07030,48EC39582E357375,2022-11-30,5
07030,B21F32F9C05EC4DD,2022-11-08,10
07030,42D5CB713B61D94F,2022-11-07,5
